City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
269,Norman Wells,CA,2022-07-21 21:55:01,65.282,-126.8329,71.64,53,75,4.61
270,Salym,RU,2022-07-21 21:55:01,60.0625,71.4789,48.94,87,57,6.4
271,Caldwell,US,2022-07-21 21:51:19,43.6629,-116.6874,100.67,17,0,8.05
272,Itarema,BR,2022-07-21 21:55:02,-2.9248,-39.9167,78.96,78,45,14.34
273,Seddon,AU,2022-07-21 21:55:02,-37.8068,144.8916,47.77,91,0,10.36
274,Isangel,VU,2022-07-21 21:51:00,-19.55,169.2667,78.91,78,3,6.91
275,Bad Reichenhall,DE,2022-07-21 21:55:03,47.7333,12.8833,70.11,97,75,4.61
276,Ponta Do Sol,PT,2022-07-21 21:55:04,32.6667,-17.1,71.71,80,3,7.76
277,Saint George,US,2022-07-21 21:54:19,37.1041,-113.5841,110.43,12,0,14.97
278,Aklavik,CA,2022-07-21 21:55:48,68.2191,-135.0107,66.2,63,75,8.05
279,Hithadhoo,MV,2022-07-21 21:56:04,-0.6,73.0833,80.51,73,100,8.12
280,Bodden Town,KY,2022-07-21 21:56:05,19.2833,-81.25,89.6,69,40,10.36
281,Labrea,BR,2022-07-21 21:56:05,-7.2586,-64.7981,83.77,52,22,0.78
282,Beloha,MG,2022-07-21 21:56:01,-25.1667,45.05,64.35,82,1,5.46
283,Saint-Philippe,RE,2022-07-21 21:55:54,-21.3585,55.7679,64.22,84,52,13.27
284,Safaga,EG,2022-07-21 21:56:06,26.7292,33.9365,89.44,29,0,13.67
285,Nuuk,GL,2022-07-21 21:56:07,64.1835,-51.7216,48.43,81,69,13.31
286,Oistins,BB,2022-07-21 21:56:07,13.0667,-59.5333,84.29,74,20,21.85
287,Okha,RU,2022-07-21 21:56:08,53.5739,142.9478,54.52,87,100,13.4
288,Sinnamary,GF,2022-07-21 21:56:08,5.3833,-52.95,78.4,84,22,8.41
289,Ossora,RU,2022-07-21 21:56:09,59.2353,163.0719,61.14,61,1,6.2
290,Constitucion,CL,2022-07-21 21:55:56,-35.3333,-72.4167,54.34,86,48,10.49
291,Malinovoye Ozero,RU,2022-07-21 21:53:06,51.6753,79.7825,65.26,73,26,6.87
292,Esperanza,DO,2022-07-21 21:56:10,19.5847,-70.9849,84.69,52,8,14.99
293,Lasa,IT,2022-07-21 21:56:10,46.6166,10.7002,71.37,86,48,2.51
294,Weligama,LK,2022-07-21 21:56:11,5.9667,80.4167,77.43,88,100,15.55
295,Kaitangata,NZ,2022-07-21 21:56:11,-46.2817,169.8464,44.08,88,96,2.64
296,Hualmay,PE,2022-07-21 21:51:24,-11.0964,-77.6139,63.36,79,9,11.81
297,La Rioja,ES,2022-07-21 21:56:12,42.25,-2.5,74.98,51,5,3.11
298,Zhenlai,CN,2022-07-21 21:56:12,45.8495,123.2973,74.34,68,8,3.44
299,Ontario,US,2022-07-21 21:53:34,34.0633,-117.6509,105.42,30,0,12.66
300,Zhuhai,CN,2022-07-21 21:56:13,22.2769,113.5678,84.85,89,20,3.44
301,Hervey Bay,AU,2022-07-21 21:56:13,-25.2986,152.8535,63.99,88,99,22.55
302,La Sarre,CA,2022-07-21 21:56:14,48.8002,-79.1996,58.57,97,100,14.58
303,Straumen,NO,2022-07-21 21:56:14,63.8709,11.2999,55.4,87,80,5.39
304,Igarka,RU,2022-07-21 21:56:15,67.4667,86.5833,52.07,81,92,6.6
305,Saint-Pierre,RE,2022-07-21 21:51:17,-21.3393,55.4781,64.29,72,0,6.91
306,Mar Del Plata,AR,2022-07-21 21:56:15,-38.0023,-57.5575,51.1,60,0,6.91
307,Kahama,TZ,2022-07-21 21:56:16,-3.8333,32.6,71.76,37,82,9.8
308,Kununurra,AU,2022-07-21 21:56:16,-15.7667,128.7333,55.38,94,7,3.44
309,Krasnoselkup,RU,2022-07-21 21:56:17,65.7,82.4667,50.38,81,83,5.41
310,Zernograd,RU,2022-07-21 21:56:17,46.8452,40.3083,66.13,60,21,6.71
311,Vagamo,NO,2022-07-21 21:56:18,61.8751,9.0967,56.21,84,34,6.64
312,Mizan Teferi,ET,2022-07-21 21:56:18,6.9833,35.5833,58.78,96,62,2.26
313,Puerto Escondido,MX,2022-07-21 21:56:19,15.85,-97.0667,85.15,75,99,4.88
314,Lorengau,PG,2022-07-21 21:56:19,-2.0226,147.2712,82.58,76,84,9.51
315,Codrington,AU,2022-07-21 21:56:19,-38.2667,141.9667,46.51,86,80,11.05
316,Thompson,CA,2022-07-21 21:55:37,55.7435,-97.8558,66.36,63,75,6.91
317,Faya,SA,2022-07-21 21:56:20,18.3851,42.4509,69.91,56,84,3.4
318,Lima,PE,2022-07-21 21:53:18,-12.0432,-77.0282,59.25,77,100,9.22
319,Vranestica,MK,2022-07-21 21:56:21,41.4453,21.0267,66.0,52,0,3.62
320,Leh,IN,2022-07-21 21:56:21,34.1667,77.5833,65.19,19,95,5.21
321,Nanticoke,US,2022-07-21 21:56:22,41.2054,-76.0049,89.82,53,49,5.12
322,Gamba,GA,2022-07-21 21:56:22,-2.65,10.0,70.47,94,92,5.93
323,Macusani,PE,2022-07-21 21:56:23,-14.0833,-70.4333,45.25,53,18,5.5
324,Kandiaro,PK,2022-07-21 21:56:23,27.0601,68.2091,87.58,71,89,7.36
325,Floro,NO,2022-07-21 21:56:24,61.5996,5.0328,57.24,82,75,13.8
326,Tanout,NE,2022-07-21 21:57:24,14.9709,8.8879,87.66,40,94,7.47
327,Port Blair,IN,2022-07-21 21:57:25,11.6667,92.75,78.84,94,100,2.3
328,Harper,LR,2022-07-21 21:56:53,4.375,-7.7169,75.31,76,100,8.52
329,Doha,QA,2022-07-21 21:57:25,25.2867,51.5333,93.18,79,0,5.75
330,Petropavlovsk-Kamchatskiy,RU,2022-07-21 21:57:25,53.0452,158.6483,61.39,94,75,2.24
331,Pimentel,PE,2022-07-21 21:57:26,-6.8367,-79.9342,71.89,56,0,13.8
332,Srednekolymsk,RU,2022-07-21 21:57:26,67.45,153.6833,52.2,43,0,9.28
333,College,US,2022-07-21 21:57:27,64.8569,-147.8028,65.21,59,75,0.0
334,Boda,CF,2022-07-21 21:57:27,4.3189,17.4695,69.84,97,100,3.09
335,Requena,ES,2022-07-21 21:57:28,39.4883,-1.1004,72.79,73,0,4.27
336,Cairns,AU,2022-07-21 21:54:00,-16.9167,145.7667,69.06,91,4,1.14
337,Longfeng,CN,2022-07-21 21:57:28,46.55,125.1167,72.66,76,14,5.37
338,Husavik,IS,2022-07-21 21:57:28,66.0449,-17.3389,50.31,80,84,3.85
339,Taltal,CL,2022-07-21 21:57:29,-25.4,-70.4833,59.34,83,9,4.12
340,Caravelas,BR,2022-07-21 21:57:29,-17.7125,-39.2481,70.83,83,4,5.7
341,Toktogul,KG,2022-07-21 21:57:30,41.8708,72.9402,74.52,40,0,2.15
342,Grand Gaube,MU,2022-07-21 21:57:30,-20.0064,57.6608,70.2,70,98,7.0
343,Geraldton,AU,2022-07-21 21:57:31,-28.7667,114.6,54.01,87,100,9.22
344,Hobyo,SO,2022-07-21 21:57:31,5.3505,48.5268,75.72,82,21,25.05
345,Beinamar,TD,2022-07-21 21:57:32,8.6698,15.3813,72.28,91,80,1.61
346,Linares,CL,2022-07-21 21:57:32,-35.85,-71.6,51.85,87,38,3.74
347,Makakilo City,US,2022-07-21 21:57:32,21.3469,-158.0858,82.56,60,75,12.66
348,Morondava,MG,2022-07-21 21:57:33,-20.2833,44.2833,69.62,72,0,11.1
349,Kharan,PK,2022-07-21 21:57:33,28.5833,65.4167,89.91,48,11,8.61
350,Sao Joao Da Barra,BR,2022-07-21 21:54:21,-21.6403,-41.0511,73.49,84,6,10.13
351,Marabba,SD,2022-07-21 21:57:34,12.35,32.1833,76.23,75,96,7.81
352,Sayyan,YE,2022-07-21 21:57:34,15.1718,44.3244,65.08,62,82,1.7
353,Bemidji,US,2022-07-21 21:57:35,47.4736,-94.8803,80.19,44,40,11.5
354,Atambua,ID,2022-07-21 21:57:35,-9.1061,124.8925,68.76,87,95,6.85
355,Nueva Loja,EC,2022-07-21 21:57:35,0.0847,-76.8828,80.62,78,75,3.44
356,Inhambane,MZ,2022-07-21 21:57:36,-23.865,35.3833,67.32,84,0,5.08
357,Vestmannaeyjar,IS,2022-07-21 21:53:37,63.4427,-20.2734,51.58,98,100,5.17
358,Vrangel,RU,2022-07-21 21:57:36,42.7297,133.0839,64.44,95,100,6.53
359,Poum,NC,2022-07-21 21:57:37,-20.2333,164.0167,77.32,85,99,25.61
360,Fallon,US,2022-07-21 21:54:46,39.4735,-118.7774,99.91,7,40,5.75
361,Mackay,AU,2022-07-21 21:57:37,-21.15,149.2,61.68,86,22,8.77
362,Asmar,AF,2022-07-21 21:57:38,35.0333,71.3581,77.83,94,95,3.33
363,Uulu,EE,2022-07-21 21:57:38,58.2789,24.5774,64.44,88,7,1.14
364,Los Llanos De Aridane,ES,2022-07-21 21:57:38,28.6585,-17.9182,67.75,83,20,16.11
365,Alagoa Grande,BR,2022-07-21 21:57:39,-7.1583,-35.63,71.92,92,99,6.17
366,Udachnyy,RU,2022-07-21 21:57:39,66.4167,112.4,48.45,100,100,1.99
367,Mareeba,AU,2022-07-21 21:57:40,-17.0,145.4333,64.44,90,16,1.57
368,Praia Da Vitoria,PT,2022-07-21 21:52:59,38.7333,-27.0667,75.45,69,20,1.83
369,Kysyl-Syr,RU,2022-07-21 21:57:40,63.8986,122.7617,57.83,96,100,7.85
370,Voh,NC,2022-07-21 21:57:41,-20.9667,164.7,77.22,78,68,6.85
371,Coahuayana,MX,2022-07-21 21:57:41,18.7333,-103.6833,90.16,65,86,7.49
372,Camacupa,AO,2022-07-21 21:58:42,-12.0167,17.4833,63.3,34,54,1.81
373,Deputatskiy,RU,2022-07-21 21:58:42,69.3,139.9,46.74,69,11,7.96
374,Petauke,ZM,2022-07-21 21:58:42,-14.2426,31.3253,61.92,61,40,6.71
375,Umea,SE,2022-07-21 21:58:43,63.8284,20.2597,62.91,100,75,0.0
376,Aksu,CN,2022-07-21 21:58:43,41.1231,80.2644,76.59,28,0,4.27
377,Porto Novo,BJ,2022-07-21 21:58:44,6.4965,2.6036,78.62,80,38,7.31
378,Zhigansk,RU,2022-07-21 21:58:44,66.7697,123.3711,60.39,94,89,8.01
379,Biala Podlaska,PL,2022-07-21 21:58:45,52.0324,23.1165,65.75,81,2,1.43
380,Zimmi,SL,2022-07-21 21:58:45,7.3153,-11.3061,72.75,91,98,3.24
381,Yulara,AU,2022-07-21 21:58:45,-25.2406,130.9889,47.71,43,0,6.49
382,Gresham,US,2022-07-21 21:58:46,45.4982,-122.4315,87.89,51,17,4.0
383,Antalaha,MG,2022-07-21 21:57:14,-14.9003,50.2788,65.68,91,69,7.38
384,Dikson,RU,2022-07-21 21:55:43,73.5069,80.5464,42.35,95,100,17.27
385,La Romana,DO,2022-07-21 21:58:46,18.4273,-68.9728,80.96,89,75,9.22
386,Ziniare,BF,2022-07-21 21:58:47,12.5822,-1.2983,82.44,62,98,5.28
387,Bonthe,SL,2022-07-21 21:58:47,7.5264,-12.505,76.8,80,98,12.48
388,Sandwick,GB,2022-07-21 21:58:48,60.0,-1.25,48.02,87,51,6.91
389,Ankang,CN,2022-07-21 21:58:48,32.68,109.0172,74.43,97,98,1.25
390,Pospelikha,RU,2022-07-21 21:58:49,51.95,81.7667,60.78,94,75,7.52
391,Soyo,AO,2022-07-21 21:58:49,-6.1349,12.3689,69.87,89,14,10.25
392,Yaan,NG,2022-07-21 21:58:50,7.3833,8.5667,71.4,96,96,4.65
393,Esperance,AU,2022-07-21 21:58:50,-33.8667,121.9,53.37,78,66,17.49
394,Kopervik,NO,2022-07-21 21:58:50,59.2835,5.3067,55.54,76,63,25.32
395,Murmashi,RU,2022-07-21 21:55:39,68.8154,32.8115,63.01,100,40,7.0
396,Torbay,CA,2022-07-21 21:54:37,47.6666,-52.7314,75.97,69,75,16.11
397,Biak,ID,2022-07-21 21:58:51,-0.9131,122.8766,74.88,88,29,6.58
398,Port Hedland,AU,2022-07-21 21:58:51,-20.3167,118.5667,60.85,100,0,9.22
399,Lata,PT,2022-07-21 21:58:52,40.1629,-8.3327,59.54,95,37,2.08
400,Buala,SB,2022-07-21 21:58:52,-8.145,159.5921,82.17,75,81,3.96
401,Sioux Lookout,CA,2022-07-21 21:58:23,50.1001,-91.917,75.27,50,40,12.66
402,Great Bend,US,2022-07-21 21:58:53,38.3645,-98.7648,99.37,19,60,18.19
403,Mbandaka,CD,2022-07-21 21:58:53,0.0487,18.2603,72.77,84,83,1.68
404,Saint-Francois,FR,2022-07-21 21:58:53,46.4154,3.9054,65.64,77,0,2.3
405,Marawi,PH,2022-07-21 21:58:54,7.9986,124.2928,68.47,92,100,2.89
406,Bargarh,IN,2022-07-21 21:58:54,21.3333,83.6167,78.76,90,100,4.56
407,Suicheng,CN,2022-07-21 21:58:55,33.8963,117.9331,75.34,83,3,1.52
408,Lavrentiya,RU,2022-07-21 21:58:55,65.5833,-171.0,41.11,79,100,20.69
409,Maine-Soroa,NE,2022-07-21 21:58:56,13.2114,12.0241,83.28,55,52,5.44
410,Cayenne,GF,2022-07-21 21:58:56,4.9333,-52.3333,83.08,1,75,2.3
411,Montes Altos,BR,2022-07-21 21:58:57,-5.8333,-47.0667,80.49,33,61,4.27
412,Kungurtug,RU,2022-07-21 21:58:57,50.5994,97.5228,49.44,81,72,2.15
413,Kumluca,TR,2022-07-21 21:58:57,36.3703,30.2869,82.96,37,0,7.81
414,San Quintin,MX,2022-07-21 21:58:58,30.4833,-115.95,74.17,69,100,16.24
415,Khovu-Aksy,RU,2022-07-21 21:58:58,51.1333,93.6,51.37,70,46,3.49
416,Palmeirais,BR,2022-07-21 21:59:59,-5.9778,-43.0633,86.31,38,86,9.51
417,Goure,NE,2022-07-21 21:59:59,13.9835,10.2704,84.02,51,58,5.17
418,Manzhouli,CN,2022-07-21 21:59:59,49.6,117.4333,71.24,68,55,4.43
419,Llallagua,BO,2022-07-21 22:00:00,-18.4167,-66.6333,51.04,12,76,5.44
420,Uribia,CO,2022-07-21 22:00:00,11.7139,-72.266,91.06,48,94,20.4
421,Coruripe,BR,2022-07-21 21:55:45,-10.1256,-36.1756,73.04,82,66,7.4
422,Ternate,ID,2022-07-21 22:00:01,0.8,127.4,79.77,77,98,4.32
423,Dukat,RU,2022-07-21 22:00:02,62.55,155.55,52.88,52,1,8.08
424,Half Moon Bay,US,2022-07-21 22:00:02,37.4636,-122.4286,89.06,70,40,14.97
425,Yar-Sale,RU,2022-07-21 22:00:03,66.8333,70.8333,44.33,82,100,11.95
426,Mangit,UZ,2022-07-21 22:00:04,40.5971,70.9607,86.02,18,0,1.21
427,Olinda,BR,2022-07-21 22:00:05,-8.0089,-34.8553,75.09,86,100,13.02
428,Dunedin,NZ,2022-07-21 22:00:08,-45.8742,170.5036,48.79,89,93,3.0
429,Alyangula,AU,2022-07-21 22:00:09,-13.8483,136.4192,67.8,62,85,13.98
430,Kasaragod,IN,2022-07-21 22:00:10,12.5,75.0,77.18,89,60,5.73
431,Palana,RU,2022-07-21 22:00:11,59.1167,159.9667,56.66,65,5,7.87
432,Ampanihy,MG,2022-07-21 22:00:12,-24.7,44.75,62.85,83,15,6.13
433,Kavaratti,IN,2022-07-21 22:00:13,10.5669,72.642,80.92,77,100,21.36
434,Sedona,US,2022-07-21 21:57:26,34.8697,-111.761,103.66,19,0,4.61
435,Houston,US,2022-07-21 21:55:31,29.7633,-95.3633,104.34,48,40,14.97
436,Galesong,ID,2022-07-21 22:00:14,-5.3166,119.3661,75.22,87,91,9.4
437,Trairi,BR,2022-07-21 21:56:39,-3.2778,-39.2689,76.19,83,75,9.66
438,Uray,RU,2022-07-21 22:00:15,60.1247,64.7758,53.58,65,23,2.64
439,Russell,US,2022-07-21 21:58:10,32.3502,-85.1999,86.13,69,75,19.57
440,Crotone,IT,2022-07-21 22:00:16,39.0851,17.1178,80.19,52,0,5.68
441,Vila Franca Do Campo,PT,2022-07-21 22:00:17,37.7167,-25.4333,70.21,80,62,2.93
442,Rio Gallegos,AR,2022-07-21 21:55:28,-51.6226,-69.2181,33.85,69,0,23.02
443,Namtsy,RU,2022-07-21 22:00:17,62.7161,129.6658,70.81,73,60,4.61
444,Nabire,ID,2022-07-21 22:00:18,-3.3667,135.4833,76.53,87,22,2.55
445,Riyadh,SA,2022-07-21 21:58:32,24.6877,46.7219,98.74,9,42,9.89
446,Bressanone,IT,2022-07-21 22:00:19,46.715,11.656,73.18,88,80,3.13
447,Nago,JP,2022-07-21 22:00:05,26.5881,127.9761,84.63,86,13,11.5
448,Shakawe,BW,2022-07-21 22:00:20,-18.3667,21.85,60.28,48,23,6.13
449,Mbekenyera,TZ,2022-07-21 22:00:20,-10.0,38.9833,62.65,88,0,3.2
450,Brae,GB,2022-07-21 22:00:21,60.3964,-1.353,50.23,86,26,9.33
451,Winslow,US,2022-07-21 22:00:21,35.0242,-110.6974,97.16,16,95,8.75
452,Panubigan,PH,2022-07-21 22:00:22,7.4281,123.3466,78.73,84,100,4.76
453,Impfondo,CG,2022-07-21 22:00:22,1.6381,18.0667,71.82,97,90,2.44
454,San Patricio,US,2022-07-21 22:00:23,28.017,-97.5169,96.19,44,17,19.46
455,Lyuban,BY,2022-07-21 22:00:24,52.7985,28.0048,63.0,78,47,8.84
456,Iracoubo,GF,2022-07-21 22:00:24,5.4802,-53.2011,78.24,85,19,8.81
457,Bayonne,FR,2022-07-21 22:00:25,43.3333,-1.4167,72.23,83,100,11.5
458,Alta Floresta,BR,2022-07-21 22:00:25,-9.8756,-56.0861,80.33,33,0,1.07
459,Vilyuysk,RU,2022-07-21 22:00:26,63.7553,121.6247,57.25,92,96,8.23
460,Polis,CY,2022-07-21 22:00:27,35.0367,32.4264,78.62,85,0,1.01
461,Slavsk,RU,2022-07-21 22:01:27,55.0425,21.677,67.15,81,7,6.4
462,Kenai,US,2022-07-21 21:59:03,60.5544,-151.2583,56.14,91,100,1.52
463,Maldonado,UY,2022-07-21 21:59:42,-34.6667,-54.9167,50.23,93,100,5.01
464,Cadillac,US,2022-07-21 22:01:28,44.2519,-85.4012,84.11,28,0,11.5
465,Broome,US,2022-07-21 22:00:27,42.2506,-75.833,89.46,53,63,7.0
466,Una,IN,2022-07-21 22:01:28,20.8167,71.0333,80.71,80,100,14.0
467,Yerbogachen,RU,2022-07-21 22:01:29,61.2767,108.0108,60.98,78,99,3.22
468,Porto Velho,BR,2022-07-21 22:01:29,-8.7619,-63.9039,86.05,51,0,4.61
469,Goderich,CA,2022-07-21 22:01:30,43.7501,-81.7165,80.91,65,0,9.17
470,Burgeo,CA,2022-07-21 22:01:30,47.6167,-57.6152,64.89,79,69,10.74
471,Comodoro Rivadavia,AR,2022-07-21 22:01:30,-45.8667,-67.5,40.3,42,1,16.46
472,Dwarka,IN,2022-07-21 22:01:31,22.2394,68.9678,82.8,81,100,18.79
473,Auki,SB,2022-07-21 22:01:31,-8.7676,160.7034,81.93,76,96,1.97
474,Gore,NZ,2022-07-21 22:01:32,-46.1028,168.9436,41.09,93,100,0.6
475,Merauke,ID,2022-07-21 22:01:32,-8.4667,140.3333,76.42,84,29,6.8
476,Karratha,AU,2022-07-21 22:01:32,-20.7377,116.8463,68.22,84,0,6.78
477,Cabedelo,BR,2022-07-21 21:58:47,-6.9811,-34.8339,75.87,83,99,8.97
478,Rocha,UY,2022-07-21 22:01:33,-34.4833,-54.3333,49.24,92,100,6.6
479,Severobaykalsk,RU,2022-07-21 22:01:34,55.65,109.3167,53.89,83,100,0.51
480,Iwanai,JP,2022-07-21 22:01:34,42.9744,140.5089,69.94,76,73,3.98
481,Iralaya,HN,2022-07-21 22:01:34,15.0,-83.2333,82.22,77,18,9.84
482,Napanee,CA,2022-07-21 22:00:38,44.2501,-76.9494,82.94,45,24,15.84
483,Henties Bay,NA,2022-07-21 21:56:48,-22.116,14.2845,58.91,69,0,5.06
484,Grand-Santi,GF,2022-07-21 21:56:55,4.25,-54.3833,73.85,98,75,2.73
485,Zhigalovo,RU,2022-07-21 22:01:36,54.8097,105.1578,56.25,84,100,3.24
486,Tambura,SS,2022-07-21 22:01:36,5.6,27.4667,67.71,97,100,2.53
487,Ovalle,CL,2022-07-21 22:01:36,-30.5983,-71.2003,61.59,73,0,4.07
488,Ningyang,CN,2022-07-21 22:01:37,35.7642,116.7914,74.01,83,22,3.11
489,Kuytun,RU,2022-07-21 22:01:37,54.3419,101.5036,52.97,85,69,7.11
490,Touros,BR,2022-07-21 21:57:15,-5.1989,-35.4608,76.14,82,100,9.1
491,Klyuchi,RU,2022-07-21 22:01:38,52.2667,79.1667,65.23,65,11,9.04
492,Tiznit,MA,2022-07-21 22:01:38,29.5833,-9.5,89.35,21,30,2.33
493,Benguela,AO,2022-07-21 22:01:39,-12.5763,13.4055,67.84,85,70,4.92
494,Carahue,CL,2022-07-21 22:01:39,-38.7,-73.1667,47.88,92,100,3.24
495,Tigil,RU,2022-07-21 22:01:39,57.8,158.6667,69.03,53,13,7.78
496,Vao,NC,2022-07-21 22:01:40,-22.6667,167.4833,73.62,90,32,18.66
497,Tema,GH,2022-07-21 22:00:11,5.667,-0.0166,75.15,72,15,9.26
498,Salalah,OM,2022-07-21 22:01:40,17.0151,54.0924,76.46,93,84,7.83
499,Caala,AO,2022-07-21 22:01:41,-12.8525,15.5606,58.03,36,19,1.99
500,Kaffrine,SN,2022-07-21 22:01:41,14.1059,-15.5508,82.35,75,100,7.07
501,Mount Isa,AU,2022-07-21 21:56:48,-20.7333,139.5,44.37,49,0,8.05
502,Texarkana,US,2022-07-21 22:01:42,33.4251,-94.0477,96.24,62,0,21.0
503,Alofi,NU,2022-07-21 21:57:13,-19.0595,-169.9187,78.69,69,40,8.05
504,Genhe,CN,2022-07-21 22:01:42,50.7833,121.5167,66.07,76,21,1.77
505,Ust-Nera,RU,2022-07-21 22:00:30,64.5667,143.2,63.79,65,49,6.2
506,Xiantao,CN,2022-07-21 22:02:43,30.3833,113.4,79.92,83,97,9.08
507,Suntar,RU,2022-07-21 22:02:43,62.1444,117.6319,58.21,96,100,2.59
508,Mount Gambier,AU,2022-07-21 22:02:44,-37.8333,140.7667,47.77,86,100,9.57
509,Kamenka,RU,2022-07-21 22:02:44,51.3223,42.7678,57.2,87,100,5.12
510,Hudson Bay,CA,2022-07-21 22:02:45,52.85,-102.3842,72.63,46,85,11.77
511,Vila Velha,BR,2022-07-21 22:00:28,-20.3297,-40.2925,71.94,88,13,2.68
512,Najran,SA,2022-07-21 22:02:45,17.4924,44.1277,83.41,35,69,1.25
513,Kabalo,CD,2022-07-21 22:02:46,-6.05,26.9167,76.35,45,9,3.87
514,Tromso,NO,2022-07-21 22:02:46,69.6496,18.957,51.82,93,40,3.44
515,Trelew,AR,2022-07-21 22:02:47,-43.249,-65.3051,44.83,53,100,12.15
516,Malakal,SS,2022-07-21 22:00:14,9.5334,31.6605,71.85,85,100,2.93
517,Dickinson,US,2022-07-21 22:00:05,29.4608,-95.0513,101.08,63,37,10.0
518,Kembe,CF,2022-07-21 22:02:47,4.6228,21.8865,69.46,98,99,2.24
519,Linxia,CN,2022-07-21 22:02:48,35.6003,103.2064,47.8,85,1,3.85
520,Naryan-Mar,RU,2022-07-21 22:02:48,67.6713,53.087,41.77,89,78,8.1
521,Watsa,CD,2022-07-21 22:02:48,3.0372,29.5355,62.98,98,25,1.7
522,Aiquile,BO,2022-07-21 22:02:49,-18.2041,-65.1807,66.29,33,98,4.61
523,Adrar,MR,2022-07-21 21:59:50,20.5022,-10.0711,93.76,30,88,0.69
524,Itaituba,BR,2022-07-21 22:02:21,-4.2761,-55.9836,79.57,68,77,1.34
525,Margate,GB,2022-07-21 22:01:30,51.3813,1.3862,65.3,78,16,5.01
526,Asfi,MA,2022-07-21 22:02:50,32.2994,-9.2372,79.32,60,100,13.42
527,Akdepe,TM,2022-07-21 22:02:50,42.0551,59.3788,90.82,21,1,7.56
528,Hambantota,LK,2022-07-21 22:01:27,6.1241,81.1185,77.34,100,40,4.61
529,Camapua,BR,2022-07-21 22:02:51,-19.5314,-54.0439,76.95,28,32,3.11
530,Boysun,UZ,2022-07-21 22:02:51,38.2061,67.1986,81.5,21,0,4.92
531,Avera,US,2022-07-21 22:02:52,33.194,-82.5271,89.55,63,100,9.06
532,Keetmanshoop,NA,2022-07-21 22:02:52,-26.5833,18.1333,60.49,30,0,11.16
533,Laureles,US,2022-07-21 22:02:53,26.1092,-97.4941,96.94,60,0,24.16
534,Hulan,CN,2022-07-21 22:02:53,45.9833,126.6,70.16,74,9,8.39
535,Barra Patuca,HN,2022-07-21 22:02:53,15.8,-84.2833,83.35,73,9,9.75
536,Rio Grande,BR,2022-07-21 22:02:54,-32.035,-52.0986,61.95,99,100,9.86
537,Bilibino,RU,2022-07-21 21:58:00,68.0546,166.4372,45.12,59,98,6.13
538,Tabuk,PH,2022-07-21 22:02:54,17.4189,121.4443,75.11,90,2,3.71
539,Talakan,RU,2022-07-21 22:02:55,50.3167,130.3667,64.99,97,95,2.62
540,Labuhan,ID,2022-07-21 22:02:55,-6.8844,112.2051,75.2,84,93,8.88
541,Moron,AR,2022-07-21 22:02:55,-34.6534,-58.6198,55.94,80,100,8.81
